18755;PAQ 2016.013;Aguardando Resposta Cliente;Marcar data pagamento;;09/06/2016;10/06/2016;;atual
18754;PAQ 2016.013;Elaborando Processo;Pagamento parcela 2/2;Helio;09/06/2016;09/06/2016;;
18753;ASS 2016.054;Fazer Contato Terceiro;Cobrar andamento;Pedro / Alaécio;09/06/2016;09/06/2016;;
18965;PAQ 2016.020;Elaborando Processo;Fração Ideal - Entendimento;;10/06/2016;13/07/2016;;atual
18964;PAQ 2016.020;Fazer Contato Cliente;Entregar e receber;;10/06/2016;10/06/2016;;
18804;PRS 2012.037;Desenhando;;Micheli;10/06/2016;13/06/2016;;
18788;PAQ 2016.018;Desenhando;;Lucas;10/06/2016;13/06/2016;;
18780;PAQ 2016.013;Fazer Contato Cliente;Esclarecimentos sobre pagamento;Helio;10/06/2016;11/06/2016;;
18778;PAQ 2015.003;Acompanhamento de Notificações;Aprovar Prorrogação - Protocolo 19.818/16;;10/06/2016;10/10/2016;10/10/2016;
18776;ASS 2016.023;Aguardando Resposta Terceiros;Protocólo: 19.825/16;Prefeitura - CA;10/06/2016;14/06/2016;;
18775;ASS 2016.054;Fazer Contato Cliente;Solicitar Assinaturas;;10/06/2016;14/06/2016;;atual
18774;ASS 2016.059;Fazer Contato Terceiro;Levar segunda as 9:00;Andume;10/06/2016;13/06/2016;13/06/2016;atual
18773;ASS 2016.056;Aguardando Resposta Cliente;Dar Entrada;Prefeitura - SEMFA;10/06/2016;14/06/2016;;
18771;PRS 2016.002;Fazer Desenho;Retificar desenho;Livre;10/06/2016;15/06/2016;;
18782;ASS 2016.040;Fazer Contato Cliente;Cobar documentações;Helio;11/06/2016;11/06/2016;;atual
18781;PAQ 2016.013;Arquivar;;;11/06/2016;11/06/2016;;atual
19587;ASS 2014.012;Aguardando Resposta Terceiros;Andamento ;Forum;12/06/2016;17/08/2016;;
18857;PAQ 2016.008;Desenhando;;Helio;13/06/2016;16/06/2016;;
18805;PRS 2012.037;Aguardando Resposta Cliente;Passar nomes vizinhos - Faltam 1;;13/06/2016;;;
18798;PAQ 2011.113;Fazer Contato Cliente;Resposta da PMCI quanto a escada;;13/06/2016;28/06/2016;;
18797;ASS 2015.043;Fazer Contato Terceiro;Tirar Duvidas - Bete;Prefeitura - GL;13/06/2016;15/06/2016;;atual
18794;ASS 2015.025;Fazer Contato Cliente;Agendar entrega de Doc´s;Micheli;13/06/2016;14/06/2016;;atual
18793;ASS 2015.092;Fazer Contato Terceiro;Enviar e Buscar plotagem;Arquicópias;13/06/2016;14/06/2016;;
18791;PAQ 2016.014;Aguardando Resposta Cliente;Avisar pagamento Boleto;;13/06/2016;28/09/2017;;
18790;ASS 2016.059;Aguardando Resposta Cliente;Trazer Contas Concessionárias e IPTU;;13/06/2016;07/11/2016;;atual
18789;PAQ 2016.018;Revisar;;Helio;13/06/2016;29/08/2016;;atual
18786;ASS 2015.025;Fazer Contato Terceiro;Retirar Alvará pronto;;13/06/2016;13/06/2016;;
18785;ASS 2016.055;Fazer Medição;Medir calçada e verif. Bahº sala motoristas e receber sinal ( Não recebi );;13/06/2016;15/06/2016;15/06/2016;
19323;ASS 2016.023;Fazer Contato Cliente;Agendar Entrega Transferência efetuada Ofício 830/2016.;;14/06/2016;15/08/2016;;
18877;ASS 2016.054;Aguardando Resposta Cliente;Vir ao Escritório ( Aprovou todos os Orçamentos );;14/06/2016;18/06/2016;18/06/2016;
18824;PAQ 2016.029;Fazer Contato Cliente;Enviar recibo e fotos BNH - via Email;Helio;14/06/2016;17/06/2016;;
18811;PRS 2016.012;Desenhando;;Helio;14/06/2016;15/06/2016;;
18810;PRS 2016.012;Fazer Medição;;Helio;14/06/2016;14/06/2016;;
18809;PRS 2016.012;Fazer Contato Cliente;Definir serviço e orçamento ( Aprovado );Helio;14/06/2016;14/06/2016;;
18808;ASS 2016.046;Fazer Contato Terceiro;Solicitar Assinaturas Bispo na ART;Cúria Diocessana;14/06/2016;20/06/2016;;
18807;PRS 2015.025;Fazer Contato Terceiro;Solicitar Assinaturas;Milton;14/06/2016;18/06/2016;;
18806;ASS 2015.092;Fazer Contato Cliente;Agendar Entrega e pagar Boleto;;14/06/2016;16/06/2016;;atual
18803;PRS 2016.011;Fazer Desenho;;Livre;14/06/2016;27/06/2016;30/06/2016;
18802;PRS 2016.011;Fazer Contato Cliente;Definir Serviço e orçamento ( Aprovado );Helio;14/06/2016;14/06/2016;;
18800;ASS 2016.004;Aguardando Resposta Terceiros;Protocolo: 2.092/16;Prefeitura - GFO;14/06/2016;15/07/2016;;
18799;ASS 2016.024;Fazer Desenho;Retificar Desenho;Livre;14/06/2016;05/07/2016;;
18796;ASS 2015.025;Arquivar;;;14/06/2016;14/06/2016;;
18795;ASS 2015.025;Aguardando Resposta Cliente;Vir ao Escritório;;14/06/2016;14/06/2016;;
18779;ASS 2013.186;Aguardando Resposta Terceiros;Protocólo: 19894/16;Prefeitura - GFO;14/06/2016;15/06/2016;;
18777;ASS 2016.056;Aguardando Resposta Terceiros;Protocolo: 19.826/16;Prefeitura - GFO;14/06/2016;15/06/2016;;
18887;ASS 2015.102;Fazer Contato Cliente;Solicitar certidão de casamento josé fernandes e nova idade da obra;Helio;15/06/2016;20/06/2016;;
18883;ASS 2016.056;Aguardando Resposta Terceiros;Protocolo: 19.826/16;Prefeitura - PGM;15/06/2016;26/07/2016;;
18847;ASS 2015.102;Fazer Contato Terceiro;Dar Entrada - Prorrogação;Prefeitura - SEMFA;15/06/2016;17/06/2016;;
18843;ASS 2014.085;Aguardando Resposta Cliente;Vir ao Escritório;;15/06/2016;16/06/2016;;
18837;ASS 2016.056;Fazer Contato Terceiro;Reunião Secretário;Prefeitura - SEMDURB;15/06/2016;15/06/2016;;
18833;ASS 2015.043;Fazer Contato Cliente;Comunicar Parecer PMCI;;15/06/2016;19/08/2016;;
18832;ASS 2013.186;Aguardando Resposta Terceiros;Protocólo: 19894/16;Prefeitura - CFO;15/06/2016;28/06/2016;;
18831;PRS 2016.007;Fazer Contato Cliente;Agendar entrega;Helio;15/06/2016;16/06/2016;;
18830;PRS 2016.007;Fazer Contato Terceiro;Pagar ART;Loteria;15/06/2016;15/06/2016;;
18829;PRS 2016.007;Fazer Contato Terceiro;Solicitar elaboração ART;Lucas;15/06/2016;15/06/2016;;atual
18828;PRS 2016.002;Fazer Contato Terceiro;Levar Planta;Agrigeo;15/06/2016;16/06/2016;;
18827;PRS 2016.002;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Arquicópias;15/06/2016;15/06/2016;;
18826;PRS 2016.002;Desenhando;;Lucas;15/06/2016;15/06/2016;;
18817;PRS 2016.007;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Arquicópias;15/06/2016;15/06/2016;;
18816;ASS 2016.055;Desenhando;;Helio;15/06/2016;16/06/2016;;
18815;ASS 2016.055;Fazer Desenho;Passar Levantamento a Limpo;Livre;15/06/2016;15/06/2016;;
18814;PRS 2016.012;Arquivar;;Helio;15/06/2016;15/06/2016;;
18813;PRS 2016.012;Fazer Contato Terceiro;Enviar desenho - via Email;Simone Sabra;15/06/2016;15/06/2016;;
18812;PRS 2016.012;Fazer Contato Cliente;Enviar desenho - via Email;Helio;15/06/2016;15/06/2016;;
20881;PAQ 2013.069;Aguardando Resposta Terceiros;Prazo Decorrido;Prefeitura - PDO;16/06/2016;16/10/2016;;
19230;ASS 2014.077;Aguardando Resposta Terceiros;Reanálise - Protocolo: 19.244/14;Prefeitura - SEMDURB;16/06/2016;21/10/2016;;
18886;ASS 2016.053;Fazer Contato Cliente;Solicitar Assinatura Bispo;Cúria Diocesana;16/06/2016;20/06/2016;;
18880;PRS 2016.007;Aguardando Resposta Cliente;Devolver planta;;16/06/2016;13/07/2016;;
18869;ASS 2013.102;Aguardando Resposta Cliente;Envio boleto pago;;16/06/2016;07/07/2016;;
18858;PAQ 2016.008;Desenhando;;Lucas;16/06/2016;17/06/2016;;
18855;ASS 2015.092;Aguardando Resposta Cliente;Retornar ligação na segunda;;16/06/2016;06/07/2016;20/06/2016;
18854;ASS 2014.055;Aguardando Resposta Cliente;Vir ao Escritório;;16/06/2016;20/06/2016;20/06/2016;
18853;ASS 2014.055;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Helio;16/06/2016;17/06/2016;;atual
18852;ASS 2014.055;Fazer Contato Cliente;Apresentar valores;Helio;16/06/2016;16/06/2016;;
18851;ASS 2016.055;Fazer Contato Cliente;Entregar planta revisada e Receber;Helio;16/06/2016;17/06/2016;17/06/2016;
18850;ASS 2016.055;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Helio;16/06/2016;16/06/2016;;
18849;ASS 2016.055;Revisar;;Helio;16/06/2016;16/06/2016;;
18848;ASS 2016.055;Desenhando;;Lucas;16/06/2016;16/06/2016;;
18846;ASS 2016.062;Elaborando Processo;Montar processo;Lucas;16/06/2016;17/06/2016;;
18845;ASS 2016.062;Fazer Contato Cliente;Definir serviço e orçamento ( Aprovado );Helio;16/06/2016;16/06/2016;;
18844;ASS 2014.085;Arquivar;Continua na ASS 2016.062;;16/06/2016;16/06/2016;;
18842;ASS 2016.061;Elaborando Processo;Montar processo;Lucas;16/06/2016;17/06/2016;;
18841;ASS 2016.061;Fazer Contato Cliente;Definir serviço e orçamento ( Aprovado );Helio Campos;16/06/2016;16/06/2016;;
18840;PRS 2016.007;Fazer Contato Terceiro;Imprimir ART ;Lucas;16/06/2016;18/06/2016;17/06/2016;
18839;ASS 2016.056;Elaborando Processo;Elaborar termo de Referência;Lucas;16/06/2016;21/06/2016;;
18838;ASS 2016.056;Fazer Contato Terceiro;Reunião Secretário;Prefeitura - SEMDURB;16/06/2016;16/06/2016;;
18836;ASS 2016.058;Fazer Contato Terceiro;Dar Entrada;Prefeitura - SEMFA;16/06/2016;20/06/2016;;
18834;PRS 2012.037;Fazer Contato Cliente;Cobrar nomes vizinhos;Hélio;16/06/2016;16/06/2016;;
19206;ASS 2015.021;Aguardando Resposta Terceiros;Análise - Leandro;Prefeitura - GL;17/06/2016;09/06/2017;;
18958;PAQ 2016.008;Aguardando Resposta Cliente;Aprovar Nova Estudo e Orçamento ( Aprovou );;17/06/2016;24/06/2016;;
18876;PAQ 2012.080;Desenhando;Retificar planta de situação;Helio;17/06/2016;20/06/2016;;
18875;PAQ 2012.080;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Helio;17/06/2016;17/06/2016;;
18873;ASS 2015.102;Acompanhamento de Notificações;Prorrogação - Protocolo 20681/16;Prefeitura - PDO;17/06/2016;17/10/2016;17/10/2016;
18872;PAQ 2016.025;Revisar;2ª Revisão;Helio;17/06/2016;20/06/2016;;
18871;ASS 2016.062;Elaborando Processo;Finalizar montagem processo ( IPTU );Micheli;17/06/2016;22/06/2016;;
18870;ASS 2016.062;Aguardando Resposta Terceiros;Emitir Certidão de ônus;CRI - 1ª Zona;17/06/2016;22/06/2016;24/06/2016;
18868;ASS 2016.060;Fazer Contato Cliente;Apresentar dados certidão;Helio;17/06/2016;15/07/2016;;
18867;ASS 2016.059;Aguardando Resposta Cliente;Enviou apenas a conta de luz;;17/06/2016;17/06/2016;;
18866;PAQ 2016.008;Fazer Contato Cliente;Agendar Entrega ( Daniele veio buscar );Helio;17/06/2016;17/06/2016;;
18865;ASS 2016.055;Aguardando Resposta Terceiros;Protocolo 16.283/2013;Prefeitura - PDO;17/06/2016;20/06/2016;;
18864;ASS 2016.055;Aguardando Resposta Cliente;Enviar Comprovante existência Obra;;17/06/2016;24/06/2016;;
18863;ASS 2016.055;Fazer Contato Terceiro;Devolver planta retificada;Prefeitura - PDO;17/06/2016;17/06/2016;;
18862;ASS 2016.061;Elaborando Processo;Elaborar e Pagar ART;;17/06/2016;20/06/2016;;
18861;ASS 2016.062;Fazer Contato Terceiro;Solicitar Certidão de Ônus;CRI - 1ª Zona;17/06/2016;17/06/2016;;
18860;PAQ 2016.023;Fazer Contato Cliente;Agendar apresentação Desenho;;17/06/2016;05/07/2016;;
18859;PAQ 2016.008;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Helio;17/06/2016;17/06/2016;;
18825;PAQ 2016.029;Desenhando;;Micheli;17/06/2016;21/06/2016;;
18995;ASS 2016.054;Fazer Contato Terceiro;Enviar dados para elaboração fração ideal;Valério;18/06/2016;01/07/2016;;
18885;PAQ 2016.030;Fazer Medição;;;18/06/2016;23/06/2016;23/06/2016;
18884;PAQ 2016.030;Fazer Contato Cliente;Definir serviço e orçamento ( Aprovado );Helio;18/06/2016;18/06/2016;;
18882;ASS 2016.040;Fazer Contato Terceiro;Solicitar certidão de ônus;CRI - 1ª zona;18/06/2016;20/06/2016;;
18881;PRS 2015.025;Fazer Contato Terceiro;Solicitar Assinaturas e Valores;Opção Imóveis;18/06/2016;20/06/2016;;
18879;PRS 2016.007;Fazer Contato Terceiro;Solicitar Assinaturas;Milton;18/06/2016;18/06/2016;;
18878;ASS 2016.054;Fazer Contato Cliente;Levar requerimento para assinar;Helio;18/06/2016;20/06/2016;;
18956;PRS 2015.025;Aguardando Resposta Terceiros;Devolver documento e valores;Opção Imóveis;20/06/2016;23/06/2016;;
18927;ASS 2016.061;Aguardando Resposta Terceiros;ART sem rascunho;;20/06/2016;21/06/2016;;
18917;ASS 2016.055;Aguardando Resposta Terceiros;Reanálise - Protocolo 16.283/2013 - Rogério/Sandra;Prefeitura - GL;20/06/2016;29/07/2016;;
18904;PAQ 2001.055;Aguardando Resposta Cliente;Trazer conta luz;;20/06/2016;22/06/2016;;
18899;ASS 2016.053;Fazer Contato Cliente;Solicitar Contas de Água e Luz;Helio;20/06/2016;21/06/2016;;
18898;ASS 2016.046;Fazer Contato Cliente;Agendar Entrega Processo Montado;Helio;20/06/2016;21/06/2016;;
18897;ASS 2016.054;Fazer Contato Terceiro;Reconhecimento de Firma;Cartório Notarial;20/06/2016;21/06/2016;;
18896;PAQ 2016.025;Fazer Contato Cliente;Agendar Entrega;;20/06/2016;13/07/2016;;
18895;PAQ 2012.080;Fazer Contato Cliente;Agendar Entrega;;20/06/2016;06/07/2016;;
18894;ASS 2014.055;Fazer Contato Terceiro;Reconhecer Firma;Cartório Notas;20/06/2016;20/06/2016;;
18893;ASS 2014.055;Fazer Contato Cliente;Buscar restante da taxa;Helio;20/06/2016;21/06/2016;21/06/2016;
18892;ASS 2016.040;Aguardando Resposta Terceiros;Emitir Certidão;CRI - 1ª zona;20/06/2016;30/06/2016;27/06/2016;
18891;PAQ 2016.025;Fazer Contato Terceiro;Enviar e Buscar Plotagem;Helio;20/06/2016;20/06/2016;;
18890;PAQ 2012.080;Aguardando Resposta Cliente;Enviar e Buscar Plotagem;Helio;20/06/2016;20/06/2016;;
18889;PAQ 2012.080;Desenhando;Retificar planta de situação;Lucas;20/06/2016;20/06/2016;;
18888;ASS 2015.102;Aguardando Resposta Cliente;Enviar documentos solicitados ( não enviou );;20/06/2016;09/04/2019;;
18874;ASS 2016.058;Aguardando Resposta Terceiros;Protocolo: 20.685/16;Prefeitura - GFO;20/06/2016;28/06/2016;;
19961;ASS 2016.052;Fazer Contato Terceiro;Solicitar orçamento;Cartório Notarial - Regis;21/06/2016;26/06/2016;;
18955;ASS 2016.053;Elaborando Processo;Aguardar Conclusão - ASS 2016.021 - protocolo:7.934/16;;21/06/2016;28/09/2017;;
18930;PAQ 2001.055;Fazer Contato Cliente;Solicitar assinatura Declaração de Primeiro Lançamento;;21/06/2016;22/06/2016;;
18929;PAQ 2001.055;Elaborando Processo;Requerimento Escelsa;;21/06/2016;21/06/2016;;
18928;ASS 2016.061;Fazer Contato Cliente;Solicitar Assinaturas e Pagamentos;;21/06/2016;22/06/2016;;
18922;PRS 2016.013;Fazer Desenho;Passar Levantamento a Limpo;Livre;21/06/2016;01/04/2016;;
18921;PRS 2016.013;Fazer Medição;;Helio;21/06/2016;21/06/2016;;
18920;PRS 2016.013;Fazer Contato Cliente;Definir serviço e orçamento ( Aprovado );Helio;21/06/2016;21/06/2016;;
18918;ASS 2014.055;Fazer Contato Terceiro;Retirar Boletos ( Pedi vinicius via fone );Prefeitura - GL;21/06/2016;22/06/2016;;
18916;ASS 2015.125;Aguardando Resposta Terceiros;Tirar dúvidas;Prefeitura - Parcelamento;21/06/2016;22/06/2016;;
18915;ASS 2015.125;Fazer Contato Cliente;Verificar situação in loco;Helio;21/06/2016;21/06/2016;;
18914;PAQ 2016.032;Fazer Desenho;Passar levantamento a limpo;Livre;21/06/2016;12/07/2016;;
18913;PAQ 2016.032;Fazer Contato Cliente;Definir serviço e orçamento ( Aprovado );Helio;21/06/2016;21/06/2016;;
18912;PAQ 2016.029;Fazer Desenho;Elaborar Estudo;Helio;21/06/2016;11/08/2016;10/07/2016;
18911;PRS 2016.002;Fazer Contato Cliente;Agendar entrega Planta ( entreguei pessoalmente );IPACI;21/06/2016;23/06/2016;;
18909;ASS 2016.054;Fazer Contato Cliente;Comunicar valores - via Email;Helio;21/06/2016;22/06/2016;;
18908;ASS 2016.046;Fazer Contato Terceiro;Comunicar situação;Pe Gelson;21/06/2016;30/06/2016;;
18907;PAQ 2016.031;Fazer Medição;Medir Sub Solo;;21/06/2016;28/06/2016;28/06/2016;
18903;ASS 2016.053;Aguardando Resposta Cliente;Enviar as contas;;21/06/2016;21/06/2016;;
18902;ASS 2016.046;Fazer Contato Cliente;Apresentar Processo e Receber;Helio;21/06/2016;21/06/2016;;
18900;ASS 2016.056;Fazer Contato Terceiro;Dar Entrada TR;Prefeitura - SEMFA;21/06/2016;23/06/2016;;
18695;ASS 2014.090;Aguardando Resposta Terceiros;Protocolos: 23.017/14 e 23.021/14;Prefeitura - GFO;21/06/2016;22/06/2016;;
19324;ASS 2014.090;Aguardando Resposta Terceiros;Protocolos: 23.017/14 e 23.021/14;Prefeitura - CFO;22/06/2016;05/07/2016;;
18941;ASS 2013.057;Fazer Contato Cliente;Comunicar nova Intimação;;22/06/2016;30/08/2016;;
18940;ASS 2016.044;Fazer Contato Cliente;Apresentar orçamento EIV;;22/06/2016;04/07/2016;;
18939;ASS 2016.056;Fazer Contato Terceiro;Contratar elaboração EIV;Vinícius;22/06/2016;24/06/2016;;
18938;ASS 2016.056;Fazer Contato Cliente;Apresentar Orçamento EIV ( Aprovado );Helio;22/06/2016;22/06/2016;;
18937;ASS 2016.038;Arquivar;;Helio;22/06/2016;22/06/2016;;
18936;ASS 2016.038;Aguardando Resposta Cliente;Buscar Certidão e acertos;;22/06/2016;23/06/2016;;
18935;ASS 2016.061;Aguardando Resposta Cliente;Fornecer Comprovante existencia da Obra;;22/06/2016;08/08/2016;;
18934;ASS 2016.062;Fazer Contato Terceiro;Reconhecer Firma Requerimento Troca Titularidade;Cartório - Josias;22/06/2016;23/06/2016;;
18933;ASS 2016.062;Fazer Contato Cliente;Solicitar Assinaturas e Valores;Helio;22/06/2016;22/06/2016;;
18932;PAQ 2001.055;Aguardando Resposta Cliente;Vir ao escritório assinar Declaração Escelsa;;22/06/2016;04/07/2016;;
18931;ASS 2016.038;Fazer Contato Terceiro;Retirar Certidão - Complemento 70,00;CRI - 1ª zona;22/06/2016;22/06/2016;;
18926;ASS 2015.125;Aguardando Resposta Terceiros;Elaborar declaração para Eraldo assinar;Drª. Renata Sabra;22/06/2016;29/06/2016;;
18925;ASS 2015.125;Fazer Contato Cliente;Reunião com Renata - definir andamento;;22/06/2016;22/06/2016;;
18924;ASS 2014.055;Fazer Contato Terceiro;Levar plantas e Boletos pagos;Prefeitura - GL;22/06/2016;23/06/2016;;
18923;ASS 2014.055;Fazer Contato Terceiro;Pagar Boletos;Loteria;22/06/2016;22/06/2016;;
18919;ASS 2014.055;Aguardando Resposta Terceiros;Enviar Boletos;Prefeitura - GL;22/06/2016;22/06/2016;;
18910;ASS 2016.054;Aguardando Resposta Cliente;Efetuar pagamento ( Solicitou enviar valores novamente );;22/06/2016;14/07/2016;;
18962;ASS 2016.056;Aguardando Resposta Cliente;Enviar valor Sinal do EIV;;23/06/2016;28/06/2016;;
18957;PRS 2015.025;Fazer Contato Terceiro;Colher assinaturas vizinhos ( consegui Maria Helena );Helio;23/06/2016;30/08/2016;;
18954;PRS 2016.002;Fazer Contato Cliente;Comunicar dados vizinhos e quem paga a ART;;23/06/2016;28/06/2016;;
18953;PAQ 2016.012;Aguardando Resposta Cliente;Marcar data;;23/06/2016;01/07/2016;;
18952;PAQ 2016.012;Fazer Contato Cliente;Agendar entrega - via Zap;Helio;23/06/2016;23/06/2016;;
18951;ASS 2016.056;Aguardando Resposta Terceiros;Elaborar termo de Referência - Protocolo 21.441/16;Prefeitura - GL;23/06/2016;18/10/2016;;
18950;PAQ 2016.012;Fazer Contato Terceiro;Enviar e Buscar Plotagem;;23/06/2016;23/06/2016;;
18949;ASS 2016.062;Fazer Contato Terceiro;Dar Entrada;Prefeitura - SEMFA;23/06/2016;27/06/2016;;
18948;PAQ 2016.030;Fazer Desenho;Passar levantamento a limpo;Livre;23/06/2016;24/06/2016;23/07/2016;
18947;ASS 2014.055;Aguardando Resposta Terceiros;Protocolo: 36.505/14;Prefeitura - GL;23/06/2016;27/07/2016;;
18946;PRS 2016.014;Fazer Contato Cliente;Buscar documentos e receber ( não fui );Hélio;23/06/2016;09/04/2019;05/07/2016;
18945;PRS 2016.014;Fazer Desenho;Passar levantamento a limpo;Livre;23/06/2016;05/07/2016;;
18944;PRS 2016.014;Fazer Medição;;Hélio;23/06/2016;23/06/2016;;
18943;PRS 2016.014;Fazer Contato Cliente;Definir serviço e orçamento ( Aprovado );Hélio;23/06/2016;23/06/2016;;
18942;PAQ 2016.012;Revisar;;Helio;23/06/2016;23/06/2016;;
19253;ASS 2016.056;Fazer Contato Terceiro;Enviar Projeto Arquitetônicopara Elaboração EIV;Vinícius;24/06/2016;27/07/2016;;
18967;PAQ 2016.030;Desenhando;;Micheli;24/06/2016;10/08/2016;;
18960;ASS 2016.055;Fazer Contato Terceiro;Entregar comprovante EDP;Prefeitura - GL;24/06/2016;07/06/2016;;
21810;ASS 2016.052;Aguardando Resposta Terceiros;Trazer boletos Bancários ;Cartório Notarial - Regis;26/06/2016;25/04/2017;;
19963;ASS 2016.052;Aguardando Resposta Terceiros;Apresentar orçamento;Cartório Notarial - Regis;26/06/2016;30/03/2017;;
19962;ASS 2016.052;Fazer Contato Cliente;Esclarcer estado civil e doação ou venda;;26/06/2016;26/06/2016;;
18968;PRS 2016.011;Desenhando;;Lucas;27/06/2016;28/06/2016;;
18963;ASS 2016.062;Aguardando Resposta Terceiros;Protocolo: 21.821/16;Prefeitura - GFO;27/06/2016;30/06/2016;;
19229;ASS 2016.058;Aguardando Resposta Terceiros;Protocolo: 20.685/16;Prefeitura - PDO;28/06/2016;17/11/2016;;
19205;ASS 2013.186;Aguardando Resposta Terceiros;Protocólo: 19894/16 ( Resposta para Retificar );Prefeitura - GL;28/06/2016;19/08/2016;;
19123;PAQ 2016.031;Fazer Medição;Medir Térreo;;28/06/2016;13/07/2016;;
18980;PRS 2016.002;Fazer Contato Terceiro;Colher assinatura - Wanderley Braga;Rafael;28/06/2016;05/07/2016;04/07/2016;
18979;PRS 2016.002;Fazer Contato Terceiro;Colher assinatura - Diomedes;João Pedro;28/06/2016;11/07/2016;08/07/2016;
18977;PRS 2016.002;Fazer Contato Terceiro;Colher assinatura - Espólio Olyndette;Dr. Robson Grego;28/06/2016;30/06/2016;;
18971;PAQ 2016.031;Fazer Desenho;Passar levantamento a limpo - Sub Solo;Livre;28/06/2016;13/07/2016;;
18970;PAQ 2011.113;Fazer Desenho;Retirar escada;Livre;28/06/2016;30/06/2016;;
18969;ASS 2016.031;Fazer Contato Terceiro;Solicitei ajuda Vinicius;Prefeitura - GFO;28/06/2016;28/06/2016;;
18966;PRS 2016.011;Revisar;;Helio;28/06/2016;29/06/2016;;
19129;ASS 2015.125;Fazer Contato Terceiro;Apresentar contrato elaborado por Dra. Renata;Prefeitura - Parcelamento;29/06/2016;07/07/2016;;
18974;PAQ 2013.059;Fazer Contato Cliente;Solicitar número IPTU;;29/06/2016;01/07/2016;;
18973;PAQ 2016.026;Desenhando;;Silas;29/06/2016;03/07/2016;;
18972;PRS 2016.011;Fazer Contato Terceiro;Apresentar para verificações (Robson Confirmou);Alaécio e Pedro;29/06/2016;01/07/2016;;
29592;PAQ 2015.051;Aguardando Resposta Terceiros;A Pedido;Prefeitura - PGM;30/06/2016;26/07/2016;;
19228;ASS 2016.062;Aguardando Resposta Terceiros;Protocolo: 21.821/16;Prefeitura - GCI;30/06/2016;05/07/2016;;
